timestamp,model,prompt_tokens,completion_tokens,cost,api_key_name
2026-03-08T04:12:20.176139+00:00,gpt-4o,6095,6137,0.076607,code_review
2026-03-08T04:14:13.712421+00:00,gpt-4o,14525,1524,0.051553,doc_qa
2026-03-08T04:25:48.726129+00:00,gpt-4o-mini,11811,1673,0.002775,doc_qa
2026-03-08T04:29:42.987181+00:00,gpt-4o,908,945,0.01172,email_drafting
2026-03-08T04:50:36.367531+00:00,gpt-4o,4425,1340,0.024462,data_extraction
2026-03-08T05:05:06.516238+00:00,gpt-4o-mini,22020,3435,0.005364,doc_qa
2026-03-08T05:11:10.408635+00:00,gpt-4o,1154,586,0.008745,email_drafting
2026-03-08T05:15:20.279046+00:00,gpt-4o,4598,1729,0.028785,customer_support_agent
2026-03-08T05:15:53.979736+00:00,gpt-4o,4993,745,0.019932,customer_support_agent
2026-03-08T05:32:59.337742+00:00,gpt-4o,26304,3496,0.10072,code_review
2026-03-08T05:38:37.157047+00:00,gpt-4o,19471,4015,0.088828,code_review
2026-03-08T05:46:33.451631+00:00,gpt-4o,22468,7497,0.13114,code_review
2026-03-08T07:04:24.931697+00:00,gpt-4o,14587,3604,0.072508,doc_qa
2026-03-08T07:56:19.166629+00:00,gpt-4o,722,726,0.009065,email_drafting
2026-03-08T07:57:53.752478+00:00,gpt-4o,18351,1088,0.056758,doc_qa
2026-03-08T08:22:58.461164+00:00,gpt-4o,8974,6442,0.086855,code_review
2026-03-08T08:25:56.331318+00:00,gpt-4o-mini,1896,552,0.000616,email_drafting
2026-03-08T08:50:48.643219+00:00,gpt-4o,8270,1596,0.036635,doc_qa
2026-03-08T09:00:51.007800+00:00,gpt-4o,4915,809,0.020377,customer_support_agent
2026-03-08T09:58:50.743943+00:00,gpt-4o-mini,11625,2373,0.003168,doc_qa
2026-03-08T10:10:42.754118+00:00,gpt-4o,18286,2062,0.066335,doc_qa
2026-03-08T10:20:20.292927+00:00,gpt-4o,1846,523,0.009845,email_drafting
2026-03-08T10:30:53.663676+00:00,gpt-4o-mini,33943,5896,0.008629,code_review
2026-03-08T10:35:56.672426+00:00,gpt-4o-mini,17030,7552,0.007086,code_review
2026-03-08T10:50:02.727444+00:00,gpt-4o,6659,3297,0.049617,code_review
2026-03-08T10:50:32.164490+00:00,gpt-4o,1426,440,0.007965,email_drafting
2026-03-08T11:36:36.344827+00:00,gpt-4o,17827,2586,0.070428,doc_qa
2026-03-08T11:42:12.261899+00:00,gpt-4o-mini,12860,1147,0.002617,doc_qa
2026-03-08T12:13:14.357697+00:00,gpt-4o,38573,2798,0.124413,code_review
2026-03-08T12:17:36.378595+00:00,gpt-4o-mini,2210,398,0.00057,data_extraction
2026-03-08T12:22:48.351379+00:00,gpt-4o,36293,7556,0.166293,code_review
2026-03-08T12:32:05.630138+00:00,gpt-4o-mini,24062,2288,0.004982,doc_qa
2026-03-08T12:36:52.535941+00:00,gpt-4o,8032,2087,0.04095,code_review
2026-03-08T13:11:47.587745+00:00,gpt-4o,2225,1706,0.022622,customer_support_agent
2026-03-08T13:13:43.437599+00:00,gpt-4o,11068,3921,0.06688,code_review
2026-03-08T13:44:44.967074+00:00,gpt-4o-mini,34829,5160,0.00832,code_review
2026-03-08T14:05:23.365575+00:00,gpt-4o-mini,2384,913,0.000905,customer_support_agent
2026-03-08T14:25:18.396791+00:00,gpt-4o-mini,4596,3580,0.002837,doc_qa
2026-03-08T15:05:10.657341+00:00,gpt-4o,23146,3330,0.091165,doc_qa
2026-03-08T15:40:03.385987+00:00,gpt-4o-mini,2301,407,0.000589,data_extraction
2026-03-08T15:46:30.289855+00:00,gpt-4o,4697,1432,0.026062,customer_support_agent
2026-03-08T16:04:51.401873+00:00,gpt-4o,1209,981,0.012833,email_drafting
2026-03-08T16:13:44.416092+00:00,gpt-4o,4406,1966,0.030675,customer_support_agent
2026-03-08T17:02:45.857376+00:00,gpt-4o,2446,892,0.015035,customer_support_agent
2026-03-08T17:02:55.184629+00:00,gpt-4o,3385,1531,0.023773,customer_support_agent
2026-03-08T17:20:25.491699+00:00,gpt-4o-mini,8097,5724,0.004649,code_review
2026-03-08T18:43:06.869422+00:00,gpt-4o,4511,718,0.018458,customer_support_agent
2026-03-08T19:01:23.286515+00:00,gpt-4o,4709,1786,0.029632,customer_support_agent
2026-03-08T20:08:34.039765+00:00,gpt-4o-mini,2010,971,0.000884,email_drafting
2026-03-08T20:23:58.872695+00:00,gpt-4o,4993,1432,0.026802,customer_support_agent
2026-03-08T20:35:31.613148+00:00,gpt-4o,22932,3406,0.09139,doc_qa
2026-03-08T21:01:57.491725+00:00,gpt-4o-mini,21399,6744,0.007256,code_review
2026-03-08T21:27:39.675572+00:00,gpt-4o-mini,2579,910,0.000933,data_extraction
2026-03-08T21:37:42.313523+00:00,gpt-4o,4800,1081,0.02281,customer_support_agent
2026-03-08T21:40:52.199096+00:00,gpt-4o,14677,3781,0.074502,doc_qa
2026-03-08T21:44:55.835384+00:00,gpt-4o-mini,2909,1101,0.001097,customer_support_agent
2026-03-08T21:48:29.352142+00:00,gpt-4o,979,841,0.010857,email_drafting
2026-03-08T22:49:54.092764+00:00,gpt-4o,10535,3951,0.065848,doc_qa
2026-03-08T23:02:06.903831+00:00,gpt-4o,2768,1366,0.02058,customer_support_agent
2026-03-08T23:30:09.194314+00:00,gpt-4o-mini,5826,3254,0.002826,doc_qa
2026-03-08T23:31:49.111060+00:00,gpt-4o-mini,8563,1558,0.002219,doc_qa
2026-03-08T23:45:22.812435+00:00,gpt-4o,32700,7848,0.16023,code_review
2026-03-09T00:08:23.614935+00:00,gpt-4o,7023,2832,0.045878,doc_qa
2026-03-09T00:52:29.571704+00:00,gpt-4o,24061,2994,0.090092,code_review
2026-03-09T01:34:44.397030+00:00,gpt-4o,4873,793,0.020112,data_extraction
2026-03-09T01:52:05.537959+00:00,gpt-4o-mini,869,452,0.000402,email_drafting
2026-03-09T02:31:32.903756+00:00,gpt-4o-mini,35243,2529,0.006804,code_review
2026-03-09T02:37:11.464810+00:00,gpt-4o,8240,3816,0.05876,code_review
2026-03-09T02:50:07.478836+00:00,gpt-4o-mini,2052,1581,0.001256,customer_support_agent
2026-03-09T02:56:43.278537+00:00,gpt-4o,768,852,0.01044,email_drafting
2026-03-09T02:59:14.629132+00:00,gpt-4o,7266,1083,0.028995,doc_qa
2026-03-09T04:06:34.574580+00:00,gpt-4o,1107,939,0.012157,email_drafting
2026-03-09T04:20:13.821418+00:00,gpt-4o,39727,5514,0.154457,code_review
2026-03-09T04:36:38.468657+00:00,gpt-4o,2303,1433,0.020088,customer_support_agent
2026-03-09T05:01:43.833317+00:00,gpt-4o,14413,3998,0.076013,code_review
2026-03-09T05:03:23.623233+00:00,gpt-4o,4170,536,0.015785,data_extraction
2026-03-09T05:26:10.641403+00:00,gpt-4o-mini,1050,437,0.00042,email_drafting
2026-03-09T05:26:46.780383+00:00,gpt-4o,2952,783,0.01521,data_extraction
2026-03-09T05:44:49.878548+00:00,gpt-4o-mini,17191,3504,0.004681,doc_qa
2026-03-09T05:49:59.797676+00:00,gpt-4o,3370,1375,0.022175,customer_support_agent
2026-03-09T05:56:03.831183+00:00,gpt-4o,3694,926,0.018495,customer_support_agent
2026-03-09T06:35:44.403763+00:00,gpt-4o,12128,1103,0.04135,doc_qa
2026-03-09T07:20:54.082770+00:00,gpt-4o,3381,1435,0.022803,customer_support_agent
2026-03-09T07:37:22.012398+00:00,gpt-4o,644,906,0.01067,email_drafting
2026-03-09T08:03:45.263251+00:00,gpt-4o-mini,11564,2462,0.003212,code_review
2026-03-09T08:10:47.730850+00:00,gpt-4o-mini,1688,435,0.000514,email_drafting
2026-03-09T08:53:56.900164+00:00,gpt-4o,10216,1040,0.03594,doc_qa
2026-03-09T09:17:12.537258+00:00,gpt-4o-mini,2281,1048,0.000971,data_extraction
2026-03-09T10:00:07.833727+00:00,gpt-4o,2102,982,0.015075,email_drafting
2026-03-09T10:12:55.770073+00:00,gpt-4o,22055,2880,0.083938,doc_qa
2026-03-09T10:29:20.902346+00:00,gpt-4o-mini,4850,831,0.001226,data_extraction
2026-03-09T10:52:30.218174+00:00,gpt-4o,2229,970,0.015273,email_drafting
2026-03-09T11:59:19.332594+00:00,gpt-4o-mini,1269,904,0.000733,email_drafting
2026-03-09T12:45:52.632095+00:00,gpt-4o,2371,1451,0.020438,data_extraction
2026-03-09T13:38:24.153342+00:00,gpt-4o,13124,1297,0.04578,doc_qa
2026-03-09T13:46:23.917226+00:00,gpt-4o,18948,2665,0.07402,doc_qa
2026-03-09T13:55:00.814252+00:00,gpt-4o,3666,1345,0.022615,customer_support_agent
2026-03-09T13:55:40.246185+00:00,gpt-4o-mini,17875,3161,0.004578,doc_qa
2026-03-09T14:15:26.443824+00:00,gpt-4o-mini,5670,979,0.001438,customer_support_agent
2026-03-09T14:22:26.727389+00:00,gpt-4o-mini,1637,217,0.000376,email_drafting
2026-03-09T14:53:58.268414+00:00,gpt-4o,3600,1908,0.02808,customer_support_agent
2026-03-09T15:01:15.281857+00:00,gpt-4o,9125,3070,0.053512,doc_qa
2026-03-09T15:02:32.385184+00:00,gpt-4o,798,224,0.004235,email_drafting
2026-03-09T15:36:34.297793+00:00,gpt-4o,16340,1924,0.06009,doc_qa
2026-03-09T15:51:15.709446+00:00,gpt-4o,5996,1209,0.02708,customer_support_agent
2026-03-09T16:11:03.633990+00:00,gpt-4o,1690,284,0.007065,email_drafting
2026-03-09T16:27:41.530786+00:00,gpt-4o,1766,918,0.013595,data_extraction
2026-03-09T17:03:24.491002+00:00,gpt-4o,4250,740,0.018025,data_extraction
2026-03-09T17:27:42.436105+00:00,gpt-4o,3267,1197,0.020137,data_extraction
2026-03-09T17:35:59.396029+00:00,gpt-4o,7701,1487,0.034123,doc_qa
2026-03-09T17:49:03.716637+00:00,gpt-4o,5376,1206,0.0255,customer_support_agent
2026-03-09T18:00:37.127472+00:00,gpt-4o-mini,1698,383,0.000485,email_drafting
2026-03-09T18:03:03.100204+00:00,gpt-4o,1904,882,0.01358,data_extraction
2026-03-09T18:03:07.940531+00:00,gpt-4o,2824,1496,0.02202,customer_support_agent
2026-03-09T18:19:21.878080+00:00,gpt-4o,4386,1275,0.023715,customer_support_agent
2026-03-09T18:26:08.696570+00:00,gpt-4o,4469,1976,0.030933,customer_support_agent
2026-03-09T18:38:18.179992+00:00,gpt-4o-mini,21972,3167,0.005196,code_review
2026-03-09T19:00:51.458156+00:00,gpt-4o,5157,1374,0.026633,customer_support_agent
2026-03-09T19:27:21.906108+00:00,gpt-4o,4615,1212,0.023657,doc_qa
2026-03-09T19:27:39.270735+00:00,gpt-4o,4558,1707,0.028465,customer_support_agent
2026-03-09T19:39:05.485889+00:00,gpt-4o,38734,7427,0.171105,code_review
2026-03-09T20:02:02.702247+00:00,gpt-4o,4610,1556,0.027085,customer_support_agent
2026-03-09T20:12:44.159283+00:00,gpt-4o,22035,2417,0.079257,doc_qa
2026-03-09T20:34:05.495418+00:00,gpt-4o,4577,637,0.017813,customer_support_agent
2026-03-09T20:46:03.485158+00:00,gpt-4o-mini,28561,3608,0.006449,code_review
2026-03-09T20:48:51.161504+00:00,gpt-4o,22410,2599,0.082015,doc_qa
2026-03-09T21:00:32.808213+00:00,gpt-4o-mini,4949,1444,0.001609,data_extraction
2026-03-09T21:18:24.689487+00:00,gpt-4o,21333,6047,0.113803,code_review
2026-03-09T22:07:45.368147+00:00,gpt-4o-mini,4065,882,0.001139,customer_support_agent
2026-03-09T22:45:47.679197+00:00,gpt-4o,19554,7836,0.127245,code_review
2026-03-09T23:22:13.046076+00:00,gpt-4o-mini,11739,1135,0.002442,doc_qa
2026-03-09T23:35:02.694892+00:00,gpt-4o-mini,5227,3084,0.002634,doc_qa
2026-03-09T23:39:07.005980+00:00,gpt-4o,3476,1920,0.02789,customer_support_agent
2026-03-09T23:44:05.587404+00:00,gpt-4o,5281,1019,0.023393,customer_support_agent
2026-03-10T00:01:29.712661+00:00,gpt-4o,10232,2513,0.05071,doc_qa
2026-03-10T00:31:45.368012+00:00,gpt-4o,5251,853,0.021657,customer_support_agent
2026-03-10T00:40:32.441316+00:00,gpt-4o,24509,3710,0.098373,code_review
2026-03-10T00:46:49.638102+00:00,gpt-4o,29755,5137,0.125757,code_review
2026-03-10T00:51:42.787301+00:00,gpt-4o,14546,6256,0.098925,code_review
2026-03-10T01:19:11.351943+00:00,gpt-4o,9474,7316,0.096845,code_review
2026-03-10T01:40:40.198551+00:00,gpt-4o,5936,883,0.02367,customer_support_agent
2026-03-10T02:01:00.218377+00:00,gpt-4o,2282,1770,0.023405,customer_support_agent
2026-03-10T02:09:51.211575+00:00,gpt-4o,4550,1456,0.025935,customer_support_agent
2026-03-10T02:48:48.064413+00:00,gpt-4o-mini,3959,1789,0.001667,customer_support_agent
2026-03-10T03:02:32.852643+00:00,gpt-4o,20174,3474,0.085175,code_review
2026-03-10T03:05:41.573551+00:00,gpt-4o,3321,1032,0.018623,customer_support_agent
2026-03-10T03:54:57.356398+00:00,gpt-4o-mini,6399,2110,0.002226,doc_qa
2026-03-10T04:01:27.795606+00:00,gpt-4o,8576,5250,0.07394,code_review
2026-03-10T04:02:21.811588+00:00,gpt-4o,1539,270,0.006548,email_drafting
2026-03-10T04:22:57.121042+00:00,gpt-4o,4601,681,0.018313,customer_support_agent
2026-03-10T04:23:06.875178+00:00,gpt-4o,5970,1105,0.025975,customer_support_agent
2026-03-10T04:32:55.567459+00:00,gpt-4o-mini,3845,924,0.001131,customer_support_agent
2026-03-10T04:49:40.021013+00:00,gpt-4o-mini,5114,1391,0.001602,customer_support_agent
2026-03-10T05:03:34.675076+00:00,gpt-4o-mini,17280,2071,0.003835,doc_qa
2026-03-10T05:46:20.327731+00:00,gpt-4o-mini,20344,6035,0.006673,code_review
2026-03-10T05:49:57.898739+00:00,gpt-4o,2954,1016,0.017545,data_extraction
2026-03-10T06:01:56.605765+00:00,gpt-4o-mini,17679,2499,0.004151,doc_qa
2026-03-10T06:05:51.671635+00:00,gpt-4o-mini,25823,7632,0.008453,code_review
2026-03-10T06:21:53.038111+00:00,gpt-4o,5742,670,0.021055,customer_support_agent
2026-03-10T06:42:55.409068+00:00,gpt-4o,22823,1412,0.071178,doc_qa
2026-03-10T06:49:26.685398+00:00,gpt-4o-mini,4508,1309,0.001462,data_extraction
2026-03-10T08:56:13.474240+00:00,gpt-4o,21968,2914,0.08406,code_review
2026-03-10T09:27:46.864394+00:00,gpt-4o-mini,5495,1750,0.001874,customer_support_agent
2026-03-10T09:42:14.488632+00:00,gpt-4o-mini,3906,1409,0.001431,data_extraction
2026-03-10T09:54:24.254553+00:00,gpt-4o,3290,467,0.012895,data_extraction
2026-03-10T10:35:08.920811+00:00,gpt-4o-mini,4123,706,0.001042,data_extraction
2026-03-10T10:41:06.301080+00:00,gpt-4o,27336,5685,0.12519,code_review
2026-03-10T10:54:19.027255+00:00,gpt-4o,5973,1433,0.029263,customer_support_agent
2026-03-10T10:59:55.971653+00:00,gpt-4o-mini,5903,572,0.001229,customer_support_agent
2026-03-10T12:04:56.392590+00:00,gpt-4o-mini,8630,3498,0.003393,code_review
2026-03-10T12:27:16.624101+00:00,gpt-4o,2330,695,0.012775,email_drafting
2026-03-10T12:41:21.188251+00:00,gpt-4o,1948,466,0.00953,data_extraction
2026-03-10T12:53:21.548793+00:00,gpt-4o,38134,3385,0.129185,code_review
2026-03-10T12:53:27.538936+00:00,gpt-4o-mini,4803,3447,0.002789,doc_qa
2026-03-10T13:01:33.403241+00:00,gpt-4o,13832,3863,0.07321,doc_qa
2026-03-10T13:49:13.465971+00:00,gpt-4o,21648,2563,0.07975,doc_qa
2026-03-10T14:23:16.379034+00:00,gpt-4o,11264,7373,0.10189,code_review
2026-03-10T14:38:13.642860+00:00,gpt-4o-mini,3215,1160,0.001178,data_extraction
2026-03-10T14:46:27.233111+00:00,gpt-4o,4296,1855,0.02929,customer_support_agent
2026-03-10T15:25:00.090314+00:00,gpt-4o,14227,6035,0.095918,code_review
2026-03-10T15:54:38.582195+00:00,gpt-4o-mini,4868,589,0.001084,data_extraction
2026-03-10T15:59:53.988326+00:00,gpt-4o,6889,2568,0.042903,doc_qa
2026-03-10T16:31:39.574523+00:00,gpt-4o,18578,4054,0.086985,code_review
2026-03-10T16:36:46.028961+00:00,gpt-4o,22381,3114,0.087093,doc_qa
2026-03-10T16:51:45.799899+00:00,gpt-4o,14167,3824,0.073658,doc_qa
2026-03-10T16:59:20.788249+00:00,gpt-4o,5853,819,0.022822,customer_support_agent
2026-03-10T17:04:10.689791+00:00,gpt-4o,9321,2399,0.047293,doc_qa
2026-03-10T17:14:48.091492+00:00,gpt-4o-mini,7794,6747,0.005217,code_review
2026-03-10T17:33:30.817936+00:00,gpt-4o-mini,2032,1796,0.001382,customer_support_agent
2026-03-10T17:44:21.272571+00:00,gpt-4o,12588,1024,0.04171,doc_qa
2026-03-10T18:05:55.003773+00:00,gpt-4o-mini,3852,1868,0.001699,customer_support_agent
2026-03-10T18:12:19.243919+00:00,gpt-4o,13464,1154,0.0452,doc_qa
2026-03-10T18:14:47.206385+00:00,gpt-4o,19075,3614,0.083827,doc_qa
2026-03-10T19:50:42.988483+00:00,gpt-4o,4413,1581,0.026842,customer_support_agent
2026-03-10T20:25:21.972167+00:00,gpt-4o,24171,4634,0.106768,code_review
2026-03-10T21:11:03.715117+00:00,gpt-4o,4307,1902,0.029788,customer_support_agent
2026-03-10T21:27:28.053429+00:00,gpt-4o-mini,39314,5251,0.009048,code_review
2026-03-10T22:27:41.875104+00:00,gpt-4o,3489,1249,0.021212,data_extraction
2026-03-10T22:36:08.956609+00:00,gpt-4o-mini,1603,596,0.000598,email_drafting
2026-03-10T22:44:01.540355+00:00,gpt-4o,1064,367,0.00633,email_drafting
2026-03-10T23:19:23.528833+00:00,gpt-4o-mini,660,626,0.000475,email_drafting
2026-03-10T23:31:06.948189+00:00,gpt-4o-mini,631,243,0.00024,email_drafting
2026-03-11T00:25:41.906437+00:00,gpt-4o,5069,634,0.019013,customer_support_agent
2026-03-11T00:52:54.979608+00:00,gpt-4o-mini,6987,2886,0.00278,doc_qa
2026-03-11T01:26:08.083458+00:00,gpt-4o-mini,2831,1026,0.00104,customer_support_agent
2026-03-11T02:09:06.922344+00:00,gpt-4o,1950,1117,0.016045,data_extraction
2026-03-11T02:46:48.298493+00:00,gpt-4o-mini,3920,1856,0.001702,customer_support_agent
2026-03-11T02:47:08.991574+00:00,gpt-4o,3173,1651,0.024442,customer_support_agent
2026-03-11T03:53:27.610106+00:00,gpt-4o-mini,14743,4147,0.0047,code_review
2026-03-11T04:13:52.688694+00:00,gpt-4o,1903,683,0.011588,email_drafting
2026-03-11T04:30:04.639554+00:00,gpt-4o,19538,4050,0.089345,code_review
2026-03-11T04:32:10.942136+00:00,gpt-4o-mini,30659,7308,0.008984,code_review
2026-03-11T05:00:51.969698+00:00,gpt-4o-mini,28318,6974,0.008432,code_review
2026-03-11T05:53:35.530019+00:00,gpt-4o,5166,1492,0.027835,doc_qa
2026-03-11T06:09:50.404499+00:00,gpt-4o,10528,5373,0.08005,code_review
2026-03-11T06:49:24.911903+00:00,gpt-4o-mini,3796,501,0.00087,data_extraction
2026-03-11T06:53:19.344197+00:00,gpt-4o,9420,6538,0.08893,code_review
2026-03-11T07:14:58.070170+00:00,gpt-4o,1527,363,0.007447,email_drafting
2026-03-11T07:31:56.656016+00:00,gpt-4o-mini,5136,1879,0.001898,customer_support_agent
2026-03-11T08:08:37.826756+00:00,gpt-4o-mini,2559,927,0.00094,data_extraction
2026-03-11T08:12:25.133579+00:00,gpt-4o,2551,612,0.012497,customer_support_agent
2026-03-11T08:12:34.677937+00:00,gpt-4o,11433,1907,0.047653,doc_qa
2026-03-11T08:25:20.193093+00:00,gpt-4o,35986,2898,0.118945,code_review
2026-03-11T09:16:22.625834+00:00,gpt-4o-mini,3358,1432,0.001363,customer_support_agent
2026-03-11T09:27:27.475947+00:00,gpt-4o-mini,4025,1593,0.00156,customer_support_agent
2026-03-11T09:28:56.937025+00:00,gpt-4o,18303,4315,0.088908,code_review
2026-03-11T09:39:59.307147+00:00,gpt-4o,4172,3218,0.04261,doc_qa
2026-03-11T10:17:46.089137+00:00,gpt-4o,16777,1875,0.060692,doc_qa
2026-03-11T10:39:04.106414+00:00,gpt-4o-mini,4384,3321,0.00265,doc_qa
2026-03-11T10:42:41.282442+00:00,gpt-4o-mini,3025,380,0.000682,data_extraction
2026-03-11T11:24:57.508733+00:00,gpt-4o,5381,971,0.023163,customer_support_agent
2026-03-11T12:17:58.206884+00:00,gpt-4o-mini,13850,1479,0.002965,doc_qa
2026-03-11T12:24:21.602612+00:00,gpt-4o,2014,266,0.007695,email_drafting
2026-03-11T12:34:37.364746+00:00,gpt-4o,1613,416,0.008193,email_drafting
2026-03-11T12:38:50.386409+00:00,gpt-4o,23644,3405,0.09316,doc_qa
2026-03-11T12:58:59.516859+00:00,gpt-4o-mini,22294,1912,0.004491,doc_qa
2026-03-11T13:16:08.818303+00:00,gpt-4o,28532,2784,0.09917,code_review
2026-03-11T13:43:09.264930+00:00,gpt-4o,15404,1537,0.05388,doc_qa
2026-03-11T13:55:10.998891+00:00,gpt-4o,11704,3239,0.06165,code_review
2026-03-11T13:59:51.931094+00:00,gpt-4o,3646,426,0.013375,data_extraction
2026-03-11T15:15:25.957898+00:00,gpt-4o,5394,1472,0.028205,customer_support_agent
2026-03-11T15:33:31.684834+00:00,gpt-4o,2411,1498,0.021007,customer_support_agent
2026-03-11T15:45:05.588984+00:00,gpt-4o,2379,745,0.013397,email_drafting
2026-03-11T16:07:26.478022+00:00,gpt-4o,9357,2282,0.046213,code_review
2026-03-11T16:22:49.119301+00:00,gpt-4o,23097,2068,0.078423,doc_qa
2026-03-11T16:36:04.635130+00:00,gpt-4o-mini,28911,4736,0.007178,code_review
2026-03-11T16:46:09.943442+00:00,gpt-4o,3962,581,0.015715,customer_support_agent
2026-03-11T17:04:44.100899+00:00,gpt-4o,5302,3816,0.051415,doc_qa
2026-03-11T17:25:21.029593+00:00,gpt-4o,9996,2290,0.04789,doc_qa
2026-03-11T17:27:17.840784+00:00,gpt-4o,16335,1913,0.059967,doc_qa
2026-03-11T17:31:06.294275+00:00,gpt-4o-mini,4534,620,0.001052,customer_support_agent
2026-03-11T17:58:48.249627+00:00,gpt-4o,13090,2290,0.055625,doc_qa
2026-03-11T20:05:25.262409+00:00,gpt-4o-mini,21988,6520,0.00721,code_review
2026-03-11T20:14:23.047440+00:00,gpt-4o-mini,12428,6039,0.005488,code_review
2026-03-11T20:38:23.259736+00:00,gpt-4o-mini,2619,1371,0.001215,data_extraction
2026-03-11T20:52:24.090383+00:00,gpt-4o,13996,7751,0.1125,code_review
2026-03-11T21:02:33.072869+00:00,gpt-4o,2095,1032,0.015557,data_extraction
2026-03-11T21:16:16.681056+00:00,gpt-4o,5080,764,0.02034,customer_support_agent
2026-03-11T21:22:52.211200+00:00,gpt-4o,4368,1087,0.02179,data_extraction
2026-03-11T22:09:56.974564+00:00,gpt-4o,3633,1313,0.022212,data_extraction
2026-03-11T22:11:51.345137+00:00,gpt-4o-mini,5469,512,0.001128,customer_support_agent
2026-03-11T22:34:25.348840+00:00,gpt-4o,15405,1271,0.051222,doc_qa
2026-03-11T22:42:43.735575+00:00,gpt-4o,16637,3399,0.075582,doc_qa
2026-03-11T23:33:51.944089+00:00,gpt-4o,4640,1742,0.02902,customer_support_agent
2026-03-11T23:39:57.848316+00:00,gpt-4o,2448,849,0.01461,customer_support_agent
2026-03-12T00:12:43.986710+00:00,gpt-4o,3518,520,0.013995,data_extraction
2026-03-12T01:24:13.699938+00:00,gpt-4o-mini,2552,1100,0.001043,data_extraction
2026-03-12T02:07:06.151603+00:00,gpt-4o-mini,1529,415,0.000478,email_drafting
2026-03-12T02:21:44.827495+00:00,gpt-4o,7737,1054,0.029882,doc_qa
2026-03-12T02:27:22.134551+00:00,gpt-4o,2135,603,0.011368,customer_support_agent
2026-03-12T02:39:08.464199+00:00,gpt-4o,14933,5962,0.096952,code_review
2026-03-12T02:42:24.660705+00:00,gpt-4o,23969,1445,0.074373,doc_qa
2026-03-12T02:58:19.108327+00:00,gpt-4o,16526,3754,0.078855,doc_qa
2026-03-12T03:02:42.704291+00:00,gpt-4o,8261,1755,0.038203,doc_qa
2026-03-12T03:25:02.870121+00:00,gpt-4o,4491,1089,0.022117,customer_support_agent
2026-03-12T04:03:51.506068+00:00,gpt-4o,1870,488,0.009555,email_drafting
2026-03-12T04:06:29.325341+00:00,gpt-4o,9048,2248,0.0451,code_review
2026-03-12T04:22:37.761627+00:00,gpt-4o,3143,532,0.013177,customer_support_agent
2026-03-12T04:22:44.036631+00:00,gpt-4o-mini,9187,2424,0.002832,code_review
2026-03-12T04:29:17.816097+00:00,gpt-4o,1884,481,0.00952,email_drafting
2026-03-12T04:50:39.726887+00:00,gpt-4o,1854,371,0.008345,email_drafting
2026-03-12T04:57:09.597919+00:00,gpt-4o-mini,15514,1782,0.003396,doc_qa
2026-03-12T05:29:37.670074+00:00,gpt-4o,38868,6372,0.16089,code_review
2026-03-12T05:58:56.899492+00:00,gpt-4o-mini,5086,1717,0.001793,doc_qa
2026-03-12T06:02:57.796548+00:00,gpt-4o,1469,318,0.006852,email_drafting
2026-03-12T06:15:24.704875+00:00,gpt-4o,3499,1015,0.018898,data_extraction
2026-03-12T06:32:58.553449+00:00,gpt-4o,3229,1492,0.022992,customer_support_agent
2026-03-12T06:49:41.467285+00:00,gpt-4o,4291,1398,0.024708,customer_support_agent
2026-03-12T07:18:59.331166+00:00,gpt-4o,978,565,0.008095,email_drafting
2026-03-12T07:26:39.773518+00:00,gpt-4o,5952,1489,0.02977,customer_support_agent
2026-03-12T07:40:17.765248+00:00,gpt-4o-mini,11668,3765,0.004009,doc_qa
2026-03-12T08:05:39.325565+00:00,gpt-4o,13002,2976,0.062265,doc_qa
2026-03-12T08:13:20.192684+00:00,gpt-4o,13805,7942,0.113932,code_review
2026-03-12T08:26:15.201184+00:00,gpt-4o,16278,3403,0.074725,doc_qa
2026-03-12T08:45:26.345648+00:00,gpt-4o,5216,2364,0.03668,doc_qa
2026-03-12T09:19:41.176524+00:00,gpt-4o,21464,3438,0.08804,doc_qa
2026-03-12T10:06:21.412944+00:00,gpt-4o,25619,6783,0.131877,code_review
2026-03-12T10:42:04.894117+00:00,gpt-4o,32935,3458,0.116917,code_review
2026-03-12T11:01:30.109148+00:00,gpt-4o,38506,3175,0.128015,code_review
2026-03-12T11:32:01.852768+00:00,gpt-4o-mini,24904,3588,0.005888,doc_qa
2026-03-12T11:59:15.731432+00:00,gpt-4o,9089,3851,0.061232,doc_qa
2026-03-12T11:59:18.580556+00:00,gpt-4o-mini,2235,920,0.000887,email_drafting
2026-03-12T12:13:31.655048+00:00,gpt-4o-mini,2277,414,0.00059,email_drafting
2026-03-12T12:13:35.047333+00:00,gpt-4o,14512,3427,0.07055,doc_qa
2026-03-12T12:43:02.731202+00:00,gpt-4o-mini,1514,690,0.000641,email_drafting
2026-03-12T12:48:44.879190+00:00,gpt-4o,4007,1036,0.020377,customer_support_agent
2026-03-12T13:09:06.439153+00:00,gpt-4o,1192,684,0.00982,email_drafting
2026-03-12T13:10:15.018502+00:00,gpt-4o,2073,763,0.012813,customer_support_agent
2026-03-12T13:12:24.073364+00:00,gpt-4o,24528,1391,0.07523,doc_qa
2026-03-12T13:55:28.796807+00:00,gpt-4o-mini,4063,1902,0.001751,customer_support_agent
2026-03-12T14:58:40.446476+00:00,gpt-4o,3470,917,0.017845,data_extraction
2026-03-12T15:08:59.211284+00:00,gpt-4o,16476,6385,0.10504,code_review
